PetID,AvgLaPlacianVariance
256f40704,89.75605452205832
25765058c,2781.924022098784
257a99aa2,765.4057938699111
258026ebe,379.72808647999614
258667857,455.1412262639217
258fe3053,794.7727465793246
25952f8a0,805.0793269655278
2599e55c5,259.39067738110884
259b10a3e,791.5714031219948
259dc7e9a,871.4857342576322
25a834a2e,1017.4236812848748
25b3328fd,741.7354801789611
25b827551,385.4706155983571
25bdd7d90,2932.085320050509
25c1c662b,188.41674344025924
25c48e7ff,3946.9609986594396
25c681109,504.49151925179166
25c7b5c5f,221.47149566514898
25c7d6c3b,144.7309227157084
25d4c7493,348.7357735530556
25dc712af,668.592343550812
25e0e0edf,1473.7438104874539
25ebacf03,3457.2391964025674
25eec77c6,210.8037917785648
25ef79825,2799.7111802437485
25f055b91,516.626960608264
25f6db0fd,587.8274848089524
25fb57849,66.40435217946266
25fc96414,1416.4985456247732
25fce0465,852.2617006475419
25ffa1850,196.32763021482668
26039ba4f,396.1670466597223
2608428d8,691.312845764884
260f532b1,1600.206329311041
2614882d1,128.06149343375003
26161bad4,392.1227341328492
2618aa6a2,207.93365638972554
2619f003d,1233.242687150887
261a88440,984.5396031211384
261c4115b,801.4968946346897
261cbe336,1606.6143251229253
261fc97ec,346.65461721656027
2625dcb50,514.7247235197632
2628915bb,4659.923269152451
262c36889,1996.0038205619444
262c8cc14,641.1716985671724
262d7f006,905.6966975067162
2630db5dc,3089.7641832164113
2633bc461,949.5165009895721
263598073,244.78133503437505
26365df53,214.6162497872361
263b17d23,393.392926728247
263e34731,554.1531208978611
263f0704d,235.45971798685486
26428557f,474.1714790412732
26627b528,2344.817310506961
26662f4f9,1335.1622789239034
266aee5b3,1358.5759179508361
267162afd,320.29012857142857
26716b324,472.61817608637875
267841852,5742.381489349929
2679a20fe,656.2104878470883
267bf57c8,245.41607925475083
267f0065c,2873.4096204252837
2683c99f1,1190.7988986707091
26848ac26,1689.446935200324
2689341e7,3247.496715537537
268cdb435,1977.3970663330556
26901ccb0,565.0603813356859
269192694,1827.9967909706468
2691a20c0,754.4769821077916
26988350b,298.52868575381945
269a6756f,65.98072728818013
269caf235,1472.5285028218964
269d8414a,306.5149628064374
269db95d5,907.182657324862
26a07719d,197.7746382636171
26a1a063b,506.97478964851035
26a351904,217.28185638245364
26a4d7052,485.87966766512204
26a7ffaa7,657.6135242812937
26aa722e1,126.12646241659722
26b1d01eb,915.6953629134255
26b70a13a,619.9281607159725
26bba34a6,4222.913100372407
26c1fc882,744.8917277422577
26c3a9079,339.47062155042505
26cb1c2c0,1182.7305057626113
26cd1c2ee,407.80078009375575
26ceb4ba8,1335.7802273380519
26d0bfe44,881.4106160215974
26d17afbd,582.8708518749003
26dfe8b29,268.0653264443145
26e02fdeb,4139.70250168577
26e7f93e8,117.64025151506587
26edfaa28,663.5935169359749
26fb642bb,5140.103573405079
270461683,781.1950021846629
27058d03f,831.2361068858025
270bd311c,350.71669889305554
27104e464,613.7646161288889
2716a01b4,1084.0901686199309
271712276,207.1149816271259
27177be26,598.2014056354398
271bb0de8,1179.3576936892123
271ca0b0e,331.745418624375
27226ea0c,1151.4713396277084
27268f547,254.15412441736106
272a3fb52,189.36576653072916
2739ddaa6,685.7837281587962
27456ec0f,1016.433008308348
274c7f123,410.81857751279034
275ce4c9b,125.0862835344916
275df2552,481.7866565589732
276ce7f3a,400.4789352522077
276f26435,1716.6698824975435
277014d80,120.41875636162037
277210bb9,257.5032420071759
2774ef93f,892.1420750681945
277e3979a,4136.482218175032
277f93a50,324.93088266088387
27830acaa,4111.694199189597
27867018b,4366.403639800001
2786b8c37,1186.7902195187082
27898ed6d,357.4596495165696
279895e23,619.4405432947108
279a5187c,202.36745569436704
279ca5034,563.1429825064174
27a776558,350.217857250966
27a7a1795,2993.5498932896826
27a8bdbf8,343.70123164333336
27aa5bbfe,550.7812948139244
27ab49f1a,756.0325386655556
27b1bdd40,1257.0341045386506
27b272e59,617.7177363637352
27b2c806b,587.7006398145933
27b5a9db5,284.29051124034726
27b6e5aca,486.16790266470775
27b708edc,906.0915373140241
27b7a406b,1542.0569884586475
27bbc8c4f,1079.2397880657136
27bf3ae34,425.36885470876604
27c0034f8,163.47633352400962
27c5bfcf1,381.3234325036798
27cd530db,1023.7489573425719
27ce98a2e,1940.9079884822513
27cede3cf,1757.1963430090727
27cf74bf1,9101.723149168216
27dd38817,3477.0745228248597
27e16a68d,961.3325286349827
27e318160,1176.1041250222222
27e458086,1072.005390986305
27e6b452b,363.32053295204526
27e74e45c,431.7842376344681
27e8956dc,93.70220270990795
27ec72a29,632.0027609165803
27eedd440,204.70790863697653
27ef6e605,264.2526987428935
27f0a51cd,217.0709964124219
28060651e,632.2031735939123
281618ba5,451.58428407967676
281e2d7e8,649.3863824903211
282139c6d,650.919837699021
282678629,2045.391813866782
2826f9095,1069.4824216925
282c0ac61,87.63794109248408
282c90ff4,2389.5209473458085
282f456cb,932.236976269096
2831adaff,1532.5772000519296
2831bd2b0,3559.399678614425
283424d80,2439.138090425907
2836c44dc,937.9346033437829
283c4248e,98.8406087562066
283ce4b9b,364.0608927159806
283d0763f,757.5457185956116
283d778d2,1472.0831933152347
283d93104,1546.4290352964006
28484f496,1456.386411309641
284be445a,7474.322421869798
2852d3c30,124.67568180522917
285758945,694.6023126584862
2857efde3,947.2261113734502
2868f9f3f,1445.312791913716
286ab1e93,114.96507459370176
286afff7c,1190.473979074824
288445cbd,1086.1094224998274
2885ade43,359.206612676441
288edef23,135.9982326883102
289112dd5,1131.6912625689727
289cc7f88,979.0537090036232
289d0bc8a,1385.5568442271701
28a0ae4fe,3754.657334138798
28af3f2c9,3937.9412327882983
28af5e0d3,2602.594806152498
28b4420eb,50.150115886388896
28b64c198,607.5422084184922
28bafb2ee,41.614100775333334
28c005011,344.9840714001649
28c34e5dc,1221.073392682813
28c3c4264,185.8783263340386
28c4588e5,1158.1162087368439
28cc87730,1935.913643055266
28ce3c3ea,14.890890341909722
28cf4a84d,1228.9980248263887
28d20bc71,929.0998512695048
28dc83755,332.3830565900182
28e14ee81,372.6127123085938
28e151af1,34.59184193754785
28e86bb13,140.54766372072496
28e86de6d,182.52822469746383
28ec2de89,371.7115083950167
28ef05fe6,1751.437419559965
28f1efe3c,2510.7047085445993
28f9f4ec4,1354.2364615382173
28fe42572,545.1049582908154
2907a1335,2286.5455187917614
290c3cd9e,220.83983809524767
290cdc8ee,1397.1012584001214
2910b5c7e,78.09303228669874
2910c35cc,716.8365551897489
29170247f,151.80342616124182
29193bf76,230.4448381657731
293061205,538.0811357562392
2931d3eac,1039.0887346906304
2932eac8e,166.83033855305555
29466dcf4,361.8644009322361
2959602fc,235.49171456274306
295b1eef3,1486.0894741443751
295dac1ce,425.88229518927847
2962fc103,1002.6079605633325
296bafb6e,2835.2364947333854
29778124f,463.5301512583121
2986194f1,518.4427265562364
298ae7ea4,753.8396484463568
298feb02b,363.3214246204754
29900d942,139.60648075360507
299e17017,489.42475260554187
29a08292f,1127.2045778335598
29a2ecf1f,734.3332656702611
29a9fdad5,374.822186266389
29aa0b74b,6038.9978484741105
29ac4357e,568.5828858332638
29af2b6ec,705.9577545493751
29b04f54d,284.55344934320647
29b60faaa,383.2684223724795
29bcccb7c,635.377374751534
29bf0cb2c,204.9327697643506
29c50ee9a,598.8074451733797
29ca8f313,342.46425174385814
29d36f5b3,1322.6709772788888
29d752f7f,691.086397501058
29e2ac645,1375.7463775679169
29e6c171d,879.1635657158623
29eda0717,865.5934371975346
29edf6e20,268.7262059251389
29f2fd4c6,141.04710773093055
29f54c6ff,351.18214939814385
29f557bd3,548.7935376870279
29f5cedc0,997.3625833577914
29fd25bc8,1836.3005218241153
29ffe21fe,923.1211289940704
2a06a5244,1650.3520790999216
2a154e41c,305.08022464215276
2a19120e7,942.2366651487026
2a1bd7d28,1298.7513885445628
2a2b95086,315.9162653566994
2a36bc3b5,548.4980329530555
2a3796cbd,312.84487922844323
2a52daa7e,609.0728137059929
2a556d826,787.927185635853
2a5e70892,439.048489532743
2a64c0560,603.4692672134695
2a6884283,860.2392314534721
2a69070a9,431.2212131144792
2a6bb49f5,830.4027429692264
2a6d369bb,282.557006169125
2a726e0a2,1137.504054478889
2a734045b,406.99324129046687
2a73c2356,80.86509322742947
2a7b5edbf,30.750706100254632
2a9223451,620.6298342299652
2a92877f7,3922.5622288071313
2a9a33d29,2056.939171781908
2a9be9456,460.6320386943924
2a9fd8dcd,377.99453218775466
2aaa0c8b6,2060.6611768470293
2aac3e0ac,567.0823829498005
2aac4b61a,2332.53504113765
2aadf6110,700.0265008184787
2ab616a68,1152.904990798611
2abfa66d6,450.80318723826383
2ac1366f4,362.7040145196347
2ac3ca459,3540.856044878889
2ac4dd8c2,237.3569739324792
2ac979cf7,5736.396830304373
2acc0a068,693.1596086413896
2acf3fdce,271.031640370971
2ad3a6503,372.51352472437503
2ad565311,428.87810504785114
2ad6c7675,770.5046158209096
2ad939a78,4508.70960403276
2ae2246a7,1369.0138892797804
2af9db4dc,2226.0014800375106
2b0298091,2169.069979011094
2b0896bbe,452.45742074852063
2b0b80ef6,338.4911228875202
2b1477c3c,845.1738862941795
2b1582f99,624.2500000091659
2b1638a20,609.9794314180494
2b1f83255,2838.6285374970694
2b2ec33ac,2143.4807039576385
2b31f1be3,334.4927713395023
2b3387bd7,2566.0218204135376
2b34c70e7,1407.0871712016894
2b38b60d2,2028.7229048259107
2b3d754de,262.0243731281173
2b3ec0f96,1160.5382200750198
2b3fc0265,227.8963113372264
2b4003be8,444.0820967926186
2b4017cf2,1093.3565915494385
2b446dd3c,708.466117321423
2b46246db,684.6138998928103
2b47d7f0d,217.40078017981642
2b4b4e40c,130.78119881548614
2b4c0f3b6,1810.6903999866859
2b4c4793d,593.279592472327
2b5249852,563.4004818365671
2b530d418,1807.6561810598969
2b55fbaee,878.9501682415244
2b5a3c81d,2218.4606306322403
2b5c446cc,100.03017636109296
2b666036a,887.1843336453855
2b6e5343e,3123.0048402195066
2b6fe231b,838.9434939184382
2b7509f97,1473.8506084468054
2b8008b16,1097.3674429226346
2b82af067,192.93580326953628
2b8832432,563.9930182031824
2b8f1e583,161.4734196704792
2b95747f3,2359.073416444375
2b980afbc,341.1970559375148
2b9fd4034,1718.7031388966914
2ba019cb8,971.9039737566727
2ba66d1e1,589.2154392659296
2ba708d92,441.1010975816471
2ba8bb04a,1643.740832098925
2ba9dfe93,1127.2181755965155
2bb2a981b,1864.0306349517948
2bbca459e,3816.952871977747
2bbe22924,560.8614322913653
2bc51f69b,461.6687694854031
2bcab4c4e,378.14005524597223
2bd8e5830,503.85957369375996
2bdf3471b,448.7443071385027
2be9fa813,559.6795372364932
2bea067f2,1060.3978875031053
2bec9dd86,104.4665122871633
2befe2607,1269.3988391740586
2bf2c6260,394.7289938249773
2bf4445c7,1316.3497227840135
2bf49ebb9,64.17962929873117
2bf818d30,500.1814054660372
2bf834f39,760.4467449461905
2bfc5658b,1131.7661628239525
2c007007f,445.2892100377083
2c07c1abf,2435.7900169624827
2c08a034c,1153.646066962118
2c0a3e57e,755.4305543698766
2c1340a91,121.8410987735684
2c137b9a4,83.7481190663889
2c15f3086,2862.450293598142
2c1c1b557,194.05803456301703
2c21d7f68,523.7245429275279
2c23cf72e,248.75877285305555
2c24655fe,549.4706857285739
2c281057a,1359.7629701450835
2c3d7804c,1282.7249639517308
2c3f23fce,2857.3151779400405
2c401c793,1056.8999536449305
2c4089e4f,821.6532578390437
2c46efe8f,2794.111108275986
2c5b817a7,615.9746241698662
2c5f2907a,1263.9872199125834
2c7a874ee,2924.328228369799
2c7a8ea18,175.8976214107118
2c88aa53a,1452.0912689399954
2c8ae4c7e,2365.8204891757723
2c8e65887,356.13020358191665
2c93c0c11,1872.6600218075066
2c983fe89,496.8965497491056
2c9f807c1,340.38879686440623
2ca18c1e3,287.2418299807021
2ca38a180,1486.63633773212
2ca3bc8f5,278.1505437980405
2ca3f6d92,1615.9877963336976
2caa6639a,86.1986972775
2cb1d59ad,188.79060725903975
2cb3529bc,556.3642017799242
2cb770ad7,1371.2683271691803
2cb9ce5ac,156.280518631702
2cba60aeb,161.30809223810311
2cc0c6dee,739.9574324362675
2cca2f141,22.55696958471074
2ccf25b91,2498.7591230656453
2cd806c03,2590.5026495265893
2cdaa8a5d,693.3733533715073
2cdb96709,155.5089778187668
2cdc94986,858.257639069813
2cde24ccc,249.75283390197515
2ce1c6a93,1798.6831478036293
2ce86e3a2,3108.8589957693675
2cea63a41,1750.1250549569613
2cf4994e7,334.15878942435916
2cf4d18e3,346.05739884243053
2cf6b6627,184.03818217134258
2cf6ead97,997.2170218176684
2cf927db8,262.72414774681425
2cf9de0a6,206.95423788643018
2cfbdd28a,505.07060391636503
2d00520ed,828.7942809179053
2d0315769,668.2234508840975
2d06250ab,2129.827227178952
2d0b49c8f,572.5270310065979
2d19917cb,398.8203914983106
2d2f2a305,1288.878710443212
2d2f6b042,884.1905718682841
2d304409b,1385.3083264536156
2d33077f2,141.09870628560805
2d3418da5,391.5721925566122
2d3d873be,1847.531274338872
2d441a71b,612.1046588223763
2d572bc20,3864.1242701581386
2d584af81,819.9977826315163
2d5eababe,243.19815557746537
2d63b7c4f,1364.308621894925
2d6d161a9,769.1801266258939
2d6e2292d,2456.451034790464
2d70f6a57,830.0521784799306
2d725d001,880.7064925047102
2d72ef0c4,2144.1197039475915
2d758a13b,224.56960808918325
2d79572ae,534.4852928459233
2d79d25fa,1377.5445438264805
2d7a45689,1237.5491165953244
2d7b61eb5,301.67347345826386
2d813cd28,1294.9642720913898
2d837689d,839.8886803427825
2d880df4f,1938.2335177918349
2d88536fc,255.76342566663953
2d8b42d21,3016.550700838982
2d8db1c19,4329.626038625164
2d8ec2cff,228.6067146627148
2d95a1a81,369.5513756311632
2d9bdbca9,5318.699167607492
2d9dd14b1,875.4147786658854
2da9b0c2c,364.7462526898409
2dafa7b63,222.9776711087153
2db00a064,1207.4246965420652
2db012118,257.9328414283327
2db6c996b,295.08702604589837
2db964259,930.0147881510418
2dc54e9fd,571.7528642212416
2dccbfd25,580.0569212372136
2dd31e8ff,1327.1928843719772
2dd6e4186,1038.7730338147617
2ddad75c0,1518.0240643615448
2ddbad288,561.3373984217353
2de05ee7d,1729.0875265597876
2de2cbdcf,820.5420216438094
2de32b48a,1520.3162335076813
2de425c1b,205.89533152659723
2de719b88,214.08925192906946
2dea0707b,647.102132638687
2def0a43e,348.72276170983565
2def67952,974.8362940583405
2dfaf69b5,4228.565221448889
2e111f82d,843.8613349502969
2e116036a,936.6671125680156
2e12f4152,3271.9604029054944
2e1448ee0,276.91750006458335
2e1853b79,1209.2067606679864
2e1d3ae52,474.9323708488889
2e1d4e279,203.2858171132639
2e1de0bba,98.14108666736814
2e1e8bbe3,72.06596800167047
2e1fcc8c4,197.39590994747797
2e2b3f60c,1515.6417297492815
2e392586a,1090.453836733823
2e3bec724,1098.2374418925692
2e3bfe5a9,426.3110789141049
2e3c8edaf,977.3327543865756
2e3c988cd,4256.644960236914
2e400a579,580.3672763290972
2e417850b,520.3618149167708
2e41f018c,414.8743243110097
2e4c1faf7,529.8428993488136
2e4eb9198,3339.6260512871336
2e553e40a,1015.6002280864905
2e55bed12,629.1254020246913
2e562fa52,1893.9015260956826
2e5d8fd10,352.1726762311923
2e5e35de8,880.1868746613058
2e65d72c2,640.475750484743
2e6fc0342,2568.5648083217293
2e726c62d,963.469386139603
2e73c3dc3,3716.217441856218
2e74deb7b,1728.5821893396496
2e76362c0,4795.230140498889
2e77e1c78,12931.960014799011
2e7d08fa6,165.40438839972222
2e829ee7c,430.23569967104936
2e85b81d7,688.1081476575268
2e989d559,653.3392126193982
2e9a53eb0,169.62915678044862
2e9a64836,795.7655216318657
2e9e910d4,2479.824796386258
2e9ee4be9,175.59230604571812
2ea25b63b,7699.826679855882
2ea365a6f,507.41121573638884
2eaab0cb1,1909.424629986279
2eaccd3bf,1170.0624919728364
2ead80817,450.2131047803009
2eb4fa594,2905.9101980926557
2ecaaae2d,754.9741815476159
2ece6b26b,503.3458427912275
2edce7d92,447.7263917112373
2edd45e56,728.0361465889829
2edeb7931,597.0478862690758
2edfe6ec8,32.25313371254603
2ee5073bc,649.8302906777933
2ef182fc5,2043.9543577249324
2ef82137f,994.8211387443633
2ef8bed36,91.85762186262343
2f03dc1f4,2711.6946780123235
2f05bd40c,898.8778397151341
2f0805ceb,647.355198311632
2f0abd493,318.76395118986045
2f0e90bdd,280.63368792494697
2f18b4092,121.70551218125001
2f19ac5ab,432.33506059880483
2f1c0947d,644.8869372486344
2f2301bac,218.6088142393393
2f29e9d88,4638.060628793731
2f2f38f47,568.3908456956716
2f3227612,2479.3679685199722
2f346ac72,1193.3467179772433
2f3677597,2534.3482184977056
2f3bed708,186.08448206394766
2f3d368d3,6964.736229723996
2f3ff5116,1028.4097491198117
2f43fb067,4378.242034623215
2f4aa5ad9,401.4808672947727
2f4b73413,467.5703620305737
2f4c22fec,693.6715803709455
2f4c6ada3,269.0275792562866
2f4eb5847,780.3658240828377
2f50d46b2,1940.783593223603
2f51acf95,1083.0975285517607
2f532707f,1900.2178214715398
2f595e715,733.6477627637133
2f60db1f7,968.1210911689301
2f6cde44b,4066.155496515687
2f72b9f33,661.9248864063381
2f73851f5,1463.8417680703917
2f7563006,93.86378867654561
2f7da7f8f,1225.2602206066147
2f7fd8400,207.48460802090253
2f8471836,1687.938070461168
2f85c03bb,415.44839225944446
2f8890a94,907.7483245732358
2f95b343a,1578.9192690035381
2fa5bde3c,162.53085905493054
2fa65607f,4721.224734982332
2fa8b64b1,832.6658116795
2fab464fb,363.7471758314409
2faee359e,1796.5449987012696
2fb22dd88,892.4184316000525
2fb24b53d,651.933946111286
2fbf2cb7c,209.99307018546892
2fc5c49c1,398.3652965638056
2fc753430,1676.4288309527792
2fcbb6376,313.33627672120485
2fcdfb0e1,440.31915686324515
2fd59d272,983.0304385075175
2fd882044,1170.7914844677887
2fdc23bcb,139.24906260876057
2fdd78c55,87.68373787210122
2fe1eb7b8,901.7506241316764
2fe763187,4999.467523484481
2ff35ef73,2498.5017673557813
2ff9e9534,492.5228486312796
2ffddd303,918.1257238177084
3002577b8,2927.8175708488893
300337abe,282.7710635952266
3004c3401,420.82067890911486
3005b75eb,820.3599625156883
3006cd3eb,634.2244192458433
300c91d3a,1601.6499500445902
3013d9169,3404.8362683199566
301a245e6,1389.6066830685054
301e16ab9,7412.209798934551
3021613fd,4957.706874016597
30254b35d,411.5614252433951
3029fcad6,542.8299478997756
302d37427,314.2266199279688
302eb3771,252.25333446679406
30319970f,440.498636424625
3033b66f9,905.9204495789681
303696f08,94.00919410823967
303b3795f,368.20488467152774
303ecdb58,131.4354551812526
304f1260c,105.36643742338815
30506e8c1,72.29393874922849
30507c621,526.0385664482321
3050bd8df,563.763888648432
305524cba,270.74444213871527
3060d192f,751.1963064308367
3060de782,396.3312094916943
30610dfe8,1016.4349454788887
30669fef4,686.0788767203194
306989556,555.388062378031
3069e2d3c,374.75763123416897
306c74aa9,1917.1883052281432
30764a1fa,1195.5551267876822
307b61689,378.80679835225163
307c5ca84,542.2840701464054
308034707,4228.895893103506
3083ab744,400.8033525279746
30846007c,143.71079335591435
3085ca2c6,197.48577867336803
3086dc257,635.5602223639175
3089a5bd8,850.1894233685396
308a16b6e,616.0137828839152
308eda964,622.9192575243055
30908fb77,140.51399019996094
30917edfa,499.042353924864
3091d24f7,68.26900851870833
3099254c2,2434.7849355488274
309f63a00,155.24033415390613
30aa1059a,1649.5967587017064
30b9fbf81,225.81346033475577
30bfebc76,568.7561415055521
30ca259ed,1906.9569422223549
30d293a39,1840.94389359876
30dbb2e50,500.0365474548104
30dd541af,1173.9856578272356
30e66b835,290.1669699974486
30e900b4a,258.350345361549
30ea81bac,2000.8816441900299
30eb0f9e6,1275.8691335795306
30eb1004f,549.4915102056076
30ece8658,1086.1177887935278
30f92e1ab,1054.105715397805
30fac18f7,934.4625422954041
30fff49fd,337.8430634216853
310045474,802.8222169410009
3101d2bba,73.70825702993055
3101ea018,430.6242229175335
31049dc2e,288.9414766313751
3105b0012,838.6447727821496
31081d71d,794.7779212945578
310b5199f,229.5285540397329
310c3f884,263.16709019993056
310ea711c,276.4349891885715
310f053bd,178.09193781881316
31104de48,475.0236900353898
311157c79,547.2479079958157
31144a6be,363.79320589412475
311479c63,14.22491628638889
311799b58,475.556649208971
3118bb24c,534.0876408092362
311ad9ac5,878.3117072221761
311e28b8b,278.57420525152776
311ee8343,4917.10121155191
3122253f4,341.830530859473
31353ed83,2353.6707934047035
3141b7931,442.08379622919756
314e041cc,396.8408767873784
315d0e254,1450.9411325289393
3161fe0f4,869.6915939618814
3163e9acf,556.274237807662
31653bea0,329.3007332997222
3166b0f31,1982.3414736686857
316756c4e,81.95000670770833
316f30229,2330.238122059367
3181e5424,9144.154273119198
3183085f4,521.3709958500883
3185aa328,636.4913916876459
31893804f,4526.834172456699
318c35c04,360.2569245406149
318f45a57,56.07287911714674
31912a7d7,919.9874311638928
31926dd6d,905.6968213890657
319e533b6,316.0761441405164
319f3e6e7,346.5546347098326
31a2e04d7,10093.191803769327
31a77d7ba,329.8175859747453
31ac53fd2,876.1964908199722
31b3d9b10,842.4846800320813
31b7a54b6,1111.0097577921604
31b90821f,11147.859123709432
31b919935,1020.4526510727021
31c12668d,1400.1612593426069
31c2215c1,1426.817622302824
31d921827,1168.452513611585
31da37bc0,1218.5469148814404
31dbaafaa,2819.9349652710785
31dcdb872,195.65025592930058
31e14c50a,219.04403502332903
31e2399a9,200.96818718940727
31e266863,70.60743922399305
31e9530cf,630.0125460873444
31eb7b312,126.4780625329216
31f59daf4,3378.5647823108325
3209cdc3c,2524.8340740476738
32141c266,297.6806146677139
32148e0fc,182.68170521475173
32168f6f5,598.5976348165689
3219ad064,353.1819545199758
321c14446,509.3426027028675
321d04634,5604.864422463437
322244807,248.8093070261047
3227c4f2e,92.48818739606482
32287a62f,290.6481484431326
322b32801,917.9132774249307
323803a9b,1906.0378998009428
32387ac37,2195.5871686252253
323e4cb89,456.9554278964249
323f562e0,688.229651948269
324232e54,1148.27719549373
324266c95,761.7867185249304
3244cff21,51.06225914068381
325a6a746,273.4085088803002
325d0e364,1323.2332648922684
32618b795,2132.36380922316
326355730,266.23829711806434
3264fe773,259.6290167793096
3268dcfd0,476.125779908865
326a3c785,305.7470446957114
326b17344,1133.0610248305695
326c9c979,103.60416674148507
3275bb3bf,268.6780158333927
3280fa256,414.6677478272916
3285d041f,2126.4344666877428
329058ec1,74.94827653494929
32918fcdf,137.05572290324568
329814145,480.4709047108333
32aa78316,692.3622140881737
32ac38a9f,1310.505236426895
32acc8a7a,43.31302214976852
32ad56035,612.1260057425694
32afa462f,112.46935025616318
32bc0b4fa,155.44669127193026
32cda3189,1431.9934153042832
32d8fa52b,1154.9447967497526
32eb3673a,1256.7302511846083
32ef0472e,561.7535118849305
32efae9d5,532.0693812660417
32f29129c,733.5777264357176
32f617eda,1761.2672540423941
32f97388e,7971.077353540349
3304185a1,225.63405832623351
3308b3980,1322.023311675177
330943a7e,578.4245461391318
330f0e19a,228.92663146677938
3313aa06f,994.9549500855999
331476348,457.5506872962481
3316a5619,84.25706441666665
331a14422,2381.7588702092794
331a745e8,773.4772031088876
331c0bbf3,1578.7980117511745
331c39c92,478.26244309994405
332ae5ab2,1062.9610709977837
3330252db,297.17196521922455
3332eb59c,793.0830233604167
3335796f3,87.73343677974277
3338e5ec6,686.0040619161603
33404ffe6,214.37409192324083
334975a99,3342.4428963812175
335aacd34,500.81344065666667
335eacf2d,1918.9559898752548
335f2c11b,1022.8667178761166
336504b7d,343.2163452330555
33715275e,835.8089495112749
337405507,150.34050161580177
33752346b,714.3800929767882
33826a08a,411.8088195394996
338bc4bcd,418.83126082131656
338ccb571,986.058436321801
338d441f4,1217.9710733690047
338dddea9,164.8534240137599
3397adec3,805.3925366892882
339a623c4,609.6276616266597
33a373ca9,2421.4302297511704
33a51709e,1626.6807489432351
33a6694b0,1228.7881268655324
33a8b9601,1053.283507702936
33a9dff78,629.805578798962
33aa18b41,987.505937563845
33add94a0,613.351513333776
33bfeb403,305.78150264450034
33c73d9ad,4856.641939520608
33cabff1a,896.5904363117015
33d3738f6,107.35851526366899
33db028cb,591.3238917899307
33dc6b53a,647.3300808465017
33dda6165,348.0426938655394
33ddc2011,1366.7404377771466
33eaf34b3,1482.4574707029553
33ed78569,306.72070707800003
33f056cc7,1464.802426175796
33f28ad35,385.4562703266662
33f89cb83,2524.4338330591477
3402b3970,460.9295561418146
34090e9d6,2508.9612435350296
341420028,170.55897946561473
34221a4f8,110.84045251944642
3422e4906,398.9781932148313
342400751,1570.9381700822569
3433731c5,670.8466265110416
343962804,346.71790337912057
343c1f526,369.00995180367687
34452eefb,1306.3456631799172
34482d66a,7971.860684364534
344b9632c,242.61740338270837
345b95213,359.8460970945424
346c5abcd,2265.003988675508
347be28a8,947.9412145616448
3480a9d2e,1572.548660875242
348591b3f,468.4867847942968
3485ea1db,4016.7459803680385
348665874,662.1651573046661
34872e9a7,973.8924029051389
34884c9fc,712.7232574345581
348a982e2,3931.501394997278
3497c1ad0,1580.045460128785
349fe9b9b,218.09289280202387
34a6cc7b2,882.2654192566345
34b96cf6a,428.05295248156045
34c4e74a9,832.8276759530556
34cedf9bb,1106.9466075122916
34d0c00d6,706.9982461786896
34d387261,743.3753663841053
34d5748f7,317.1163586369674
34d903f17,1134.2591001562298
34dc86aae,168.81919245198597
34dd3cb69,530.2794073597527
34ed5aa64,238.53895577897597
34edfc9d5,424.0786555710914
34f6111bf,1146.461193917212
34fcc459a,405.7818665999313
34fd2f89a,309.2555952413145
34fe22f69,5633.887894766113
350116b16,306.46235963323613
3501d8f4f,2563.226910427668
350208e1a,733.795753985673
3503528f8,750.1486462703677
3508d0b46,1063.4339282316232
350a14e36,2008.4653266466867
35149528a,103.958395275
351586450,180.43490380381945
3517189ab,1350.6185685532475
35178a75a,1799.0536779347221
351d1e748,562.227924536655
351d29156,1087.9021409243055
351eefe3e,1416.1042872317707
351f3746c,30.489691325933236
35203bd2a,389.12958650948434
3521fe7b3,182.75599637802082
35225eb67,1468.7809509438962
352522dbd,1539.6480953197786
35296e056,234.53242780770836
352ba3335,1196.9459882281828
353187b3d,1241.6361624965189
3536e1efd,601.4480867252926
353c89ed3,416.1177353140761
354e9fc50,708.4982955653536
355048bb7,1028.9096226724714
35542ae3e,1254.7893891481772
355743336,524.7158908287398
355756bdc,375.78135704493053
35593da00,1097.1187944580336
355cc5db7,209.45943015493057
355e3bdc5,1023.3440351156769
355e8bc38,1601.6623239228395
3560a3e97,236.31483618766606
356a9cf88,795.336678599718
356d41ee2,1019.2976249422042
356d9395d,163.6920312942132
356f1ecfb,191.89278459328702
357707ba7,1054.927272877261
358270782,891.0764186725115
3583095d0,678.7735140763195
3584bf68a,985.3530863360286
358517d09,807.9944058553378
358f7abba,368.6464841866821
35907f15e,627.4694079233212
3595648ea,1923.468911240457
359dd0b52,952.6160129058266
35a135b13,4340.9422932456455
35a62a8b1,445.37694077520104
35a730b12,467.62488003716044
35b1c5db4,743.4672629890509
35b51bb28,1960.62540991493
35b9530a6,428.733990453416
35bb8ee8f,650.1819218280774
35bbb3a85,153.45753193965965
35bbdb5fd,672.2062674145201
35bd82365,422.7231953208516
35c0c3aca,1444.035006863565
35c761c35,587.4677732283681
35c9336dc,100.52429588474537
35c9855f5,3553.627877346246
35cc85250,43.99103103305555
35ce89b5c,209.06498576949485
35cf91e6e,1160.5066047511154
35d04e039,250.9656424015625
35d860fe5,1390.6372080465417
35d9045fb,159.13584283649308
35dcf4794,3611.9147705776436
35df10380,40.84592086266489
35e96ea98,338.7117296330555
35ec69571,159.59246938056967
