PetID,FirstLaPlacianVariance,AvgLaPlacianVariance,MinLaPlacianVariance,MaxLaPlacianVariance
353c89ed3,988.4710737699533,416.1177353140761,128.79062498726552,988.4710737699533
354e9fc50,708.4982955653536,708.4982955653536,708.4982955653536,708.4982955653536
355048bb7,1028.9096226724714,1028.9096226724714,1028.9096226724714,1028.9096226724714
35542ae3e,764.2940253997223,1254.7893891481772,366.4614963899999,2492.934012186389
355743336,491.8593216360371,524.7158908287398,426.34585785560137,688.7990621872837
355756bdc,441.05933939159723,375.78135704493053,262.2885716299305,441.05933939159723
35593da00,895.1636758535283,1097.1187944580336,625.2302058466405,1542.3626857894894
355cc5db7,209.45943015493057,209.45943015493057,209.45943015493057,209.45943015493057
355e3bdc5,1178.539943684862,1023.3440351156769,598.2224084039298,1660.3650947016122
355e8bc38,1601.6623239228395,1601.6623239228395,1601.6623239228395,1601.6623239228395
3560a3e97,98.82404958714845,236.31483618766606,98.82404958714845,555.7039746548438
356a9cf88,795.336678599718,795.336678599718,795.336678599718,795.336678599718
356d41ee2,1019.2976249422042,1019.2976249422042,1019.2976249422042,1019.2976249422042
356d9395d,223.9550356802881,163.6920312942132,70.47060697042691,223.9550356802881
356f1ecfb,80.08236479888889,191.89278459328702,80.08236479888889,294.35274024659725
357707ba7,1054.927272877261,1054.927272877261,1054.927272877261,1054.927272877261
358270782,671.6045671997222,891.0764186725115,105.11402252604167,1995.4238995774997
3583095d0,1373.528675956597,678.7735140763195,235.93886808638885,1373.528675956597
3584bf68a,985.3530863360286,985.3530863360286,985.3530863360286,985.3530863360286
358517d09,408.68004323928875,807.9944058553378,408.68004323928875,1202.2039960891827
358f7abba,103.29477406016356,368.6464841866821,103.29477406016356,649.6986630159457
35907f15e,606.8692640388384,627.4694079233212,592.5024658585786,683.0364938725468
3595648ea,372.1758555092456,1923.468911240457,372.1758555092456,4322.122991841755
359dd0b52,1622.4363651572144,952.6160129058266,282.79566065443873,1622.4363651572144
35a135b13,824.2684958919527,4340.9422932456455,373.66558118206757,9895.240619838045
35a62a8b1,445.37694077520104,445.37694077520104,445.37694077520104,445.37694077520104
35a730b12,704.7168132433333,467.62488003716044,180.62925056777775,704.7168132433333
35b1c5db4,356.8563546597221,743.4672629890509,356.8563546597221,1362.4650125965973
35b51bb28,1960.62540991493,1960.62540991493,1960.62540991493,1960.62540991493
35b9530a6,735.2549776496343,428.733990453416,192.558234169741,735.2549776496343
35bb8ee8f,650.1819218280774,650.1819218280774,650.1819218280774,650.1819218280774
35bbb3a85,164.24391463916137,153.45753193965965,131.389948777227,164.73873240259053
35bbdb5fd,147.21820782314768,672.2062674145201,147.21820782314768,1054.8847228692116
35bd82365,422.7231953208516,422.7231953208516,422.7231953208516,422.7231953208516
35c0c3aca,1427.9142331108337,1444.035006863565,523.8552601465973,3149.0963345165974
35c761c35,645.9239415499304,587.4677732283681,433.15782155555553,835.8838079215973
35c9336dc,95.53560549437498,100.52429588474537,81.19590985493056,124.84137230493057
35c9855f5,1103.2280414051274,3553.627877346246,948.7111573214354,6306.937876043611
35cc85250,43.99103103305555,43.99103103305555,43.99103103305555,43.99103103305555
35ce89b5c,293.02571288824083,209.06498576949485,93.85639097875955,293.02571288824083
35cf91e6e,792.8460266671485,1160.5066047511154,792.8460266671485,1542.7018233088768
35d04e039,79.36824165493057,250.9656424015625,79.36824165493057,480.9661963988888
35d860fe5,573.0668208585176,1390.6372080465417,573.0668208585176,2208.207595234566
35d9045fb,248.8085410399306,159.13584283649308,69.46314463305556,248.8085410399306
35dcf4794,977.6411650441551,3611.9147705776436,977.6411650441551,6246.188376111132
35df10380,40.84592086266489,40.84592086266489,40.84592086266489,40.84592086266489
35e96ea98,338.7117296330555,338.7117296330555,338.7117296330555,338.7117296330555
35ec69571,66.14410387913794,159.59246938056967,66.14410387913794,304.9785072897048
35f8b4bff,916.8358550900276,1473.653897605449,916.8358550900276,2054.975332159722
35f9132e5,927.5076220842581,940.0525350184967,927.5076220842581,952.5974479527354
35f9818a7,174.40564332437503,1585.3971432016965,54.75838324333332,6102.67181428993
35fc0fd89,122.60821934104167,98.37915307439236,83.84720653326389,122.60821934104167
35fdb89c9,1951.5508811342,3604.170254297773,1951.5508811342,5256.789627461347
36010cec4,733.1162421178677,733.1951560502064,77.14345323999999,2202.013271053047
360215e23,238.09306769270827,263.80866773004624,160.279424144375,393.0535113530555
3604fc814,1258.4693268560939,1258.4693268560939,1258.4693268560939,1258.4693268560939
360dcecb1,254.6031446997222,88.90281390677951,29.587067013263887,254.6031446997222
360f2c8b9,882.517026163264,882.517026163264,882.517026163264,882.517026163264
3613869b2,378.069654974375,477.7318126641899,346.3360793882639,708.7897036299307
361e79f5f,30.598230982222226,70.97151538579861,30.598230982222226,112.78007420826388
3622c0bcf,43.050200630654224,32.06009142845765,21.06998222626109,43.050200630654224
3625dd7cf,646.1321455527084,668.561185131875,465.77335252159725,996.7360304930555
36332af6d,99.68398229750001,112.65858222861112,99.68398229750001,125.63318215972224
3639e2409,90.33860313732426,90.33860313732426,90.33860313732426,90.33860313732426
363a00ab0,736.3681757066665,727.0727252405209,717.7772747743751,736.3681757066665
363e8df66,12615.10933371664,3789.7390826713267,545.7434208898691,12615.10933371664
364e3ac89,902.2372324930553,671.537974892199,75.71725829659722,1834.0361933997222
3653c9384,284.27972849220635,210.5679272889752,94.12868179593899,328.6179488677555
3658ee105,49.98332658476251,76.27882609038363,49.98332658476251,116.6915690529947
365aaebc8,3052.4308239564484,1638.3749392753837,406.9916887567968,3052.4308239564484
365f29337,205.4862851638491,205.4862851638491,205.4862851638491,205.4862851638491
36632f72b,186.29854104945375,72.30340194274083,26.85569570814844,186.29854104945375
3664119b9,369.2577779683764,362.0182214490722,354.778664929768,369.2577779683764
3666cdd80,719.6073209442034,609.920016239047,364.49090543801424,720.0012402016205
36681852f,865.3888831047908,643.866401206656,145.2721207079464,920.9381998072308
36681d1d5,245.4628832181381,349.7452605252314,245.4628832181381,454.0276378323247
366a4544f,160.47639915936787,986.8466454665515,160.47639915936787,2104.168722294526
36731724b,983.4430771985383,604.4662804723525,310.1436381814504,983.4430771985383
3679001f5,324.9500724611044,956.6550157572913,324.9500724611044,1495.666057874891
3681bfdb9,292.3606005803841,335.60977596785807,186.6926343334739,463.6969660610018
368b2adc1,488.07129782822943,483.0154223909247,105.30534239053242,961.0470810214937
369197890,144.4916782359182,144.4916782359182,144.4916782359182,144.4916782359182
3695274de,367.47476373336224,387.9137877881022,133.07658982848065,663.1900098024639
3697f94e1,1174.078197413264,1174.078197413264,1174.078197413264,1174.078197413264
369d96f21,1552.5289121568117,4530.699947516392,1552.5289121568117,7837.123448854074
369da3ef0,1032.6682540277086,1032.6682540277086,1032.6682540277086,1032.6682540277086
369dc90b6,2301.616124521734,2477.319682887057,380.55460621972225,3541.388610084621
36a216956,454.2446215358734,894.6156692209574,454.2446215358734,1696.5086322887844
36a5b3b3e,269.426507358779,310.91423990267606,269.426507358779,352.40197244657315
36a9087d7,668.6909895761504,668.6909895761504,668.6909895761504,668.6909895761504
36ab1bdc9,2959.551583074375,2845.9519350266205,2599.454647873264,2978.849574132223
36ad4a880,1053.3638826862802,1122.6581213486847,102.4464019289838,2523.90119368936
36b57b1ee,1606.3108744834533,2825.5482654795596,1099.6057080078126,5770.728213947413
36b7411f9,1389.4283708993748,2087.5241953908912,1344.0948008165974,3858.61943616
36bb93372,125.70328329333333,121.57562810572917,89.15500762493055,161.59017803826387
36bec0c95,187.95822430245957,187.95822430245957,187.95822430245957,187.95822430245957
36c4871dc,1261.7821248767243,1514.3635223922167,700.9675850260418,2727.240867716338
36cc00cf3,634.5304583598236,528.930598553609,423.3307387473944,634.5304583598236
36ccd9729,114.27283159338886,108.2518574433611,102.23088329333333,114.27283159338886
36d764abf,427.05520286802465,304.2001742167284,176.1656934276543,427.05520286802465
36d7fc2c5,702.3306421523101,702.3306421523101,702.3306421523101,702.3306421523101
36dd5c626,359.5088208952,422.23163537443446,331.7383182665437,498.8397011679971
36ddc4f2d,938.4825825066664,657.2859182854165,376.08925406416665,938.4825825066664
36e02d379,208.27132638467333,444.60382364448805,169.67731201123598,1413.4618117896946
36e1415c8,480.6834403206447,440.7713776766581,70.94895932784638,770.6817333814832
36e7f8d83,336.58142769549335,336.58142769549335,336.58142769549335,336.58142769549335
36ea16468,8272.335288694374,7207.761612477882,4594.48685359,10852.78138288889
36ed4f417,328.1120424197222,328.1120424197222,328.1120424197222,328.1120424197222
36edc334e,3087.338974589782,1168.6250764813894,410.19537645022064,3087.338974589782
36f07fbe0,217.8931164488889,150.53011800004168,92.46558578604166,217.8931164488889
36f1c9d61,1544.6388181788432,894.2671255972515,470.440353093233,1544.6388181788432
36f1dc3b9,708.043146484375,456.858774186823,239.3532259982639,708.043146484375
36f3f7027,370.2092006489965,177.27433009943744,61.64189609040102,370.2092006489965
36f7fbe5a,170.5465777760417,147.14716656245838,78.76686845305557,236.18061927493062
36fd9e13d,1775.3509092382637,1630.7784075360473,1325.3496060077084,1815.7302679387656
370d17232,78.58434357315701,78.58434357315701,78.58434357315701,78.58434357315701
370d9c1ba,332.3695020570773,448.5473958075775,332.3695020570773,537.4067357627531
370fe2afb,1223.9991065154538,2304.9711627505217,907.9197979940876,4635.980396155058
3711579ed,3513.231360904814,4612.214288622316,598.1199225817686,9824.830412017747
3712c63fd,230.62585709159725,238.1451618769097,230.62585709159725,245.66446666222214
371d7e8ad,27.76384633754095,71.24565524435396,27.76384633754095,150.8442296262953
37204e0c1,157.21690916493057,157.21690916493057,157.21690916493057,157.21690916493057
3721ed900,683.331539724961,985.7247690353224,683.331539724961,1211.2723317515233
372433bc5,809.7638574116132,713.2776200607375,164.69055754474812,1514.6275396002472
372d1784a,89.79674303301887,121.59718890391004,89.79674303301887,155.3143995976326
3735485c1,166.02846879446267,185.9965069651766,166.02846879446267,205.96454513589052
373880ef5,1404.1757214896736,1286.2083462504772,795.429594834474,1560.455718511116
373b98352,36.78336226768127,36.78336226768127,36.78336226768127,36.78336226768127
373f757c7,626.5173563667275,626.5173563667275,626.5173563667275,626.5173563667275
3740bcc5d,841.0043658002112,1207.337178096262,841.0043658002112,1573.669990392313
37438ea50,910.5370175152591,910.5370175152591,910.5370175152591,910.5370175152591
3745aa22f,900.6313509799305,838.6342415440972,776.6371321082639,900.6313509799305
374b76068,522.6783191445245,632.002895391759,522.6783191445245,741.3274716389935
3750b5365,175.856779867313,194.55803565461963,123.16658289215393,293.8444252653634
375794bcb,253.60573933796306,240.96467185706527,228.32360437616748,253.60573933796306
3757e3734,1946.9640088696467,2059.381792667848,1946.9640088696467,2171.799576466049
375905770,1457.2018561546265,666.2779385736616,246.44721323996916,1457.2018561546265
3759a1d40,2975.4994456415975,2383.4216174095486,1791.3437891775,2975.4994456415975
375a0eb3c,241.59158743816772,1476.355126773719,221.9121926916975,4017.729086925402
3760c73b1,413.7014245738715,413.7014245738715,413.7014245738715,413.7014245738715
3779a7d91,527.7698265962242,828.5468337198557,306.6734865564747,1420.2919986159002
377d9bef6,257.6762401804899,1952.8581225496691,257.6762401804899,3648.0400049188484
378059791,890.4332402964158,1864.7627759586605,289.378597186788,5609.101839329116
378406cf4,1090.4374934649347,1090.4374934649347,1090.4374934649347,1090.4374934649347
37865f566,2574.7021251048404,1211.3171769825597,257.3259508949394,2574.7021251048404
37884b086,414.3078371510417,567.5668658973694,127.91990741493056,1860.9419472775
37965a7c3,566.5774261381173,1170.1730920443752,78.29437266222223,3252.7839071879275
3796a0068,668.9154209052502,668.9154209052502,668.9154209052502,668.9154209052502
379d5e10d,1401.1871915999304,1401.1871915999304,1401.1871915999304,1401.1871915999304
379da0b71,492.69837885305566,672.5663207388658,191.15742913083332,1333.8431542327082
37a11cc19,153.30155898360144,318.05785207652195,153.30155898360144,609.4971835828992
37a8dcdce,1170.8428297598048,1389.4952484817666,263.93151984709226,2651.0243025414734
37ae0cd69,654.14465599059,556.6101294614102,459.0756029322306,654.14465599059
37bbc6060,373.20622402504733,431.1577848742238,116.53953629845178,649.0734109068696
37bf6da18,809.650679422845,809.650679422845,809.650679422845,809.650679422845
37c68c4a3,545.9967795126832,374.2424891441337,89.86076941065323,997.2453649393631
37c989ac5,120.26862758049589,101.43987861116015,54.236323707472444,120.26862758049589
37cb01a87,504.8882162099609,379.03903907806114,105.82364954800717,603.209450177719
37cec5261,91.23817460032606,128.55953441733038,91.23817460032606,165.88089423433468
37d0748c2,1750.2873886959394,1750.2873886959394,1750.2873886959394,1750.2873886959394
37d88b689,1977.7776813771122,1187.40260743024,360.0963013316735,1977.7776813771122
37e15671b,1356.9738268354904,1356.9738268354904,1356.9738268354904,1356.9738268354904
37e2f042b,1003.6682887324486,2528.852236836467,306.4788107517042,8156.134258472347
37e47eeab,825.8847399582852,2144.93871779698,507.29961223550384,6245.8623314247025
37ea8d2db,150.17505008326393,279.36328973007573,139.41909967993058,804.8029146997222
37ed9080d,616.1555141717512,616.1555141717512,616.1555141717512,616.1555141717512
37f127385,533.5889764166667,476.6147256899654,419.64047496326407,533.5889764166667
37f8a39c4,1551.679469030234,1551.679469030234,1551.679469030234,1551.679469030234
37fadf608,5884.8826098964455,6999.190309119688,2498.093924575081,12614.594392887537
37fb97f8b,572.8417229762813,984.5247731114919,572.8417229762813,1679.3011582665972
37fdaf339,386.80857232103034,860.1279635121651,340.66700150891637,1588.8858647049788
38063ee14,612.8919124540372,415.7322158425423,218.57251923104744,612.8919124540372
380deeb29,1998.7056446794936,1733.6907897774063,1468.6759348753187,1998.7056446794936
380e603cd,1460.5435825016832,1333.660686131784,781.7648246586363,1759.770098896651
380eaa884,454.2355341984249,352.8892931853637,123.03939390440388,1180.1226139987245
3813bc7c5,171.24123966487716,171.24123966487716,171.24123966487716,171.24123966487716
3816b16b4,3014.754643571597,2233.664053195688,573.8077992197221,3476.425589347398
3821d75e9,2691.6949877013412,1208.7643890396012,674.9579995321811,2691.6949877013412
3828225de,1352.1287314400001,1352.1287314400001,1352.1287314400001,1352.1287314400001
382b4212b,368.1898972961342,719.5757561274385,368.1898972961342,1274.489994972478
382cc2865,968.1581811906174,503.968674942963,267.83081065172837,968.1581811906174
382d948b1,4025.707324743588,4102.370004363982,4025.707324743588,4179.032683984376
382dd71c1,300.3970325740526,300.3970325740526,300.3970325740526,300.3970325740526
382e4bddd,5798.113165001097,3188.972705023288,1372.291151060642,5798.113165001097
383e5b82e,541.978205186743,395.2916798122938,248.6051544378446,541.978205186743
38436063c,1455.8217389648437,1455.8217389648437,1455.8217389648437,1455.8217389648437
38470b3c1,540.15179991,513.3965437646297,192.07338303083333,807.9644483530554
385028a00,1042.5146349636464,1177.6534535333074,1042.5146349636464,1379.2517865788366
38506d4ea,2426.441492670478,2426.441492670478,2426.441492670478,2426.441492670478
3853ff1dd,351.5552583402657,472.4488001226547,136.1272247856653,1393.00388008283
3859838cf,396.64837954252266,601.7792800127976,155.24707713296414,1226.3655519215654
385b5b8fc,5499.982727010668,4936.006890422135,3631.279581826757,6295.400894302065
3863ab300,1055.1580199015234,1055.1580199015234,1055.1580199015234,1055.1580199015234
38664cbf0,182.69335270826392,287.30148440460647,182.69335270826392,424.5006902122222
386990598,4305.930747010833,2456.6229318819446,607.3151167530557,4305.930747010833
386e1a0fd,417.3208137233333,636.0568249375061,417.3208137233333,1190.1011950617283
387147d00,1266.507027286389,1408.813090115269,751.5906572999305,3351.7802494997222
38733d0a1,1113.3653134211033,882.7421198867225,359.63930979544523,1113.3653134211033
387701d9d,153.3018921067324,205.83270386518944,94.69558512053888,425.9709895915971
387a2639c,1942.9675612726978,1942.9675612726978,1942.9675612726978,1942.9675612726978
387a8e71a,975.5899627483269,975.5899627483269,975.5899627483269,975.5899627483269
388bb6170,492.8937385128666,533.2186203550004,225.51041143993453,933.3053970163602
388cd5b9c,1804.8603627277892,3714.033986527053,397.4863936970712,12707.850912656948
3890935ed,1686.5086270933334,1686.5086270933334,1686.5086270933334,1686.5086270933334
38a780df6,1536.8817977652334,1537.7000348502745,1536.8817977652334,1538.5182719353156
38a7b1842,469.45474017779037,214.7095273514426,30.11260347686742,469.45474017779037
38a81271c,44.79527119530572,92.58268066409642,44.79527119530572,126.49497777489555
38abad64b,561.7753977355204,649.3678682352551,441.45261017661187,1150.094031488414
38c5d4e0e,426.67428481783554,353.93995069467405,96.24481257138537,887.7192624673725
38c82bfc5,817.8680051011153,787.9694243904578,682.7389641878826,900.1150450264063
38cd559f6,1032.593281153516,1032.593281153516,1032.593281153516,1032.593281153516
38cf8b2f5,874.1611277396981,629.2830393529136,286.4381711863889,1830.9406230382638
38d0a0bab,175.2764096499305,203.70450126451388,34.72843715972222,535.7145941597223
38d23c02f,2770.7108861011925,2770.7108861011925,2770.7108861011925,2770.7108861011925
38e12233c,370.77515019169556,619.9105992148594,370.77515019169556,869.0460482380232
38e3b6744,90.22571761053986,209.52869454124684,29.834545377499996,609.8101695555555
38e7577af,360.99480111555556,177.89099976829863,55.13159699555556,360.99480111555556
38e87cee8,559.1097779843751,824.1923233467918,123.48490144159723,2216.0362028915974
38ea54f1f,1330.0824544195482,2163.804738188291,1218.8244950689293,4745.106902690839
38ed119b6,359.52902132638894,359.52902132638894,359.52902132638894,359.52902132638894
38f06e4fe,1611.4418961233334,1267.2762689626215,243.56592835770837,2906.9128643832637
38f6d8ab9,370.60481057084087,370.60481057084087,370.60481057084087,370.60481057084087
38f6f3011,173.78413308270834,381.9244090715451,173.78413308270834,569.5381631510415
38fb7c50c,61.687795295098645,131.545780749932,61.687795295098645,271.20647527691995
38fc09756,723.2178268407602,942.4121832709358,723.2178268407602,1161.6065397011114
38fd4509d,488.70294157159725,488.70294157159725,488.70294157159725,488.70294157159725
390689a38,104.27079574115933,104.27079574115933,104.27079574115933,104.27079574115933
390c45d0c,1834.097715124481,1109.650393572131,164.07440445513754,1889.0368336063775
390e0a648,326.7886498122223,315.8184997359723,304.84834965972226,326.7886498122223
390f4fae4,193.91196275534,193.91196275534,193.91196275534,193.91196275534
3913a43f9,530.0150951751697,816.8965881017261,530.0150951751697,1165.1313888051643
391da7c7d,859.7468967122969,859.7468967122969,859.7468967122969,859.7468967122969
391e0cefd,342.89957408695756,248.38241935715027,145.24630560464638,342.89957408695756
3928a4b23,1518.7799747899305,3857.1667676125153,626.2146787822223,8635.108923288264
392caeaed,307.32887168402095,307.32887168402095,307.32887168402095,307.32887168402095
392cb224a,5244.240916638888,2110.469518522928,152.79338600770836,5244.240916638888
392d3346e,1041.0311792296409,645.8853968044413,449.3552301597488,1041.0311792296409
392df6910,112.15639486222224,133.14652030253885,63.51099952493056,197.92920607248587
393198f9d,738.127033289017,783.8405260108514,121.4652792337704,1177.6022164491815
393365063,174.67975991555554,1285.766572714308,92.87464241972222,4611.296300806399
39366118c,1041.8331653302987,717.0015253003044,392.16988527031015,1041.8331653302987
393d6bda1,376.94139506235183,328.53547278244184,280.1295505025319,376.94139506235183
393e0c8a5,8218.803535217274,12343.832996329942,8218.803535217274,16680.471078821553
394217006,197.07624846581353,570.5046260318653,197.07624846581353,1398.128938849103
39444f259,401.3148351215973,339.3618364652743,172.36953240826386,485.0770847695065
3947180ba,895.0301190853119,1012.5355326085695,371.2888545122479,1771.2876242281488
3948f67d7,9887.449042248365,7761.014230318571,688.512098098613,14893.650737822807
394c13865,470.6265957824185,442.6896353140657,57.753296312237445,1151.1300529588827
3968d52d9,1259.4466657470743,1259.4466657470743,1259.4466657470743,1259.4466657470743
396910627,1194.599147839506,1194.599147839506,1194.599147839506,1194.599147839506
396a2773f,995.9292746308334,1464.9837746271387,866.5170411799304,2531.275264843333
3970cb015,580.3959923830289,580.3959923830289,580.3959923830289,580.3959923830289
397be6b99,504.7320975965555,562.6476498043829,251.57519898501891,931.6356528315744
39816161d,144.63494799305553,243.39806910802776,144.63494799305553,361.1375565332639
39818f12c,277.29749509149127,416.88075789241674,277.29749509149127,566.0985936695911
3983e7c06,419.29704249176655,419.29704249176655,419.29704249176655,419.29704249176655
3991dd72d,1802.8628846597223,1319.4540095171178,599.5462790632639,1802.8628846597223
39944ac3f,7939.4539937603295,8001.425723050034,7559.771473349004,8505.05170204077
399856928,67.43492914555556,67.43492914555556,67.43492914555556,67.43492914555556
3998bcfec,2575.901645906307,2575.901645906307,2575.901645906307,2575.901645906307
399cacd30,545.5454269698367,545.5454269698367,545.5454269698367,545.5454269698367
39a66e7cb,706.182500249375,706.182500249375,706.182500249375,706.182500249375
39a784870,1025.3045436989148,759.0827535776642,347.35908106486016,1025.3045436989148
39adf62b4,1032.4876528266668,602.2542053324074,275.6379449375,1032.4876528266668
39b3fe88f,2245.37187944,3724.731130190532,2245.37187944,5690.235936182222
39b7ed1c3,657.1547828594444,398.766827220653,140.3788715818617,657.1547828594444
39ba962ef,1432.0505468626368,1432.0505468626368,1432.0505468626368,1432.0505468626368
39bf24ec8,6996.606134220545,7975.697465954661,6257.904260425302,13853.150642847655
39bff85f9,302.41083931694135,340.7471107815198,302.41083931694135,379.0833822460982
39c02e302,2268.2190901764247,1196.2545146028592,601.4608840332639,2268.2190901764247
39c654eaa,450.8172003064986,471.28650479335266,352.10598477271003,549.4021308724488
39d055888,744.5150125965971,433.9056375644097,123.29626253222223,744.5150125965971
39e0cc98e,514.0745562165973,311.56699091821184,80.31768786638888,514.0745562165973
39e0f5513,248.75752972333336,316.87246069164354,248.75752972333336,384.3592541322222
39e9ecb70,430.6563638734152,430.6563638734152,430.6563638734152,430.6563638734152
39ec77c60,622.8625567245485,622.8625567245485,622.8625567245485,622.8625567245485
39ef18e70,1052.5735069396221,1183.6874567728262,1052.5735069396221,1314.8014066060302
39f1d116e,343.83285144591343,609.5849272277022,200.33548454130622,1539.9154821597222
39fb68722,324.508299686502,790.9180663899655,324.508299686502,1382.837304204711
39fc7e6d8,654.4947846120144,943.3680412833646,359.40587409561095,1928.403536267939
39fcd2ca4,766.2931017681274,766.2931017681274,766.2931017681274,766.2931017681274
3a016a6a0,143.82854375000002,248.39522489052865,143.82854375000002,328.42567860754644
3a050484c,372.4394977760416,191.31046271885725,11.657299909999997,604.3916290832639
3a0e3b527,198.30648730197478,346.75727452327703,198.30648730197478,435.46959656278926
3a0ebb3d1,1537.0463623040916,1537.0463623040916,1537.0463623040916,1537.0463623040916
3a14fbb8e,805.3268633353695,828.9062442438824,231.8328109205877,1149.8423248550225
3a1f2a306,1496.2330467900001,1496.2330467900001,1496.2330467900001,1496.2330467900001
3a36bdba5,3545.642111144167,3473.5016219698614,3401.361132795556,3545.642111144167
3a3ae56f1,834.5842729563773,902.6598635499819,628.6252312061804,1244.7700864873877
3a3d4f5dc,130.99376532707475,409.52609052400624,130.99376532707475,1286.6629400618035
3a3dc1dab,764.2090636759236,764.2090636759236,764.2090636759236,764.2090636759236
3a4178fe9,2182.3831522299306,1443.8188547233854,496.1799665663889,2564.4571626997217
3a4ce4c6e,349.863449456312,349.863449456312,349.863449456312,349.863449456312
3a4d22688,602.0740821496701,597.2367722524692,232.9082893845876,1245.008317346089
3a5b2eb43,591.7145915108333,393.72240203155087,228.31214234555557,591.7145915108333
3a5d5a265,208.87020022984052,228.67956475493406,53.517967074137026,1355.3824522494094
3a5fb3c1f,43.16796122202933,43.16796122202933,43.16796122202933,43.16796122202933
3a6197f6d,319.0594559097281,503.92176034072827,278.18654999555554,1064.4926750197221
3a64a5704,446.5910445189476,826.1515399761788,50.371168716049205,3360.7693862395813
3a67f200f,204.41081499826387,146.72041787282407,70.89801227604167,204.41081499826387
3a682b74e,76.86729332638889,86.67447607954861,76.86729332638889,96.48165883270833
3a7b85800,266.752212155345,266.752212155345,266.752212155345,266.752212155345
3a7bcfea4,594.0478554715971,775.9674145688863,594.0478554715971,976.1594802844445
3a7d3c17e,646.7203511705685,1722.5843388302808,646.7203511705685,2627.5243675749307
3a8770d75,96.26901354555554,284.59639953460646,38.152834058263885,719.367351
3a88e6c8f,1070.2787610833332,1070.2787610833332,1070.2787610833332,1070.2787610833332
3a8f24615,11021.220448109265,11021.220448109265,11021.220448109265,11021.220448109265
3a8f89229,115.3571425871446,65.83518293602688,34.091096721628006,115.3571425871446
3a916e954,174.23101255301432,527.5523962309578,174.23101255301432,955.3401097848819
3a93093cc,1946.9403221019568,1778.129654899294,1343.9108961988927,2043.5377463970335
3a94fdf2d,1084.287579648369,977.6271360841748,870.9666925199806,1084.287579648369
3a97c693e,79.57106995806097,421.59553407578153,79.57106995806097,1059.008723302469
3a9efa973,4800.907365230853,4800.907365230853,4800.907365230853,4800.907365230853
3a9f1c036,410.2770698481619,805.9631282158186,77.61516554937756,3676.371261376275
3aa058da5,699.5077356109372,555.982687888434,249.49397072610643,1118.1000662541917
3aa13a0b0,523.8653955339962,770.8222806838955,242.5217208170362,2706.188720903298
3aa4a07dc,697.1174292410415,613.3405245600462,422.31799555270834,720.586148886389
3aa622eed,196.55906056304053,599.4760928890354,140.67260330917165,1711.6253995348104
3ab64c5a4,55.38777496820052,101.60156149566278,12.211922885290816,237.20498663349701
3ac0662c8,143.76259808170417,312.89909416020686,143.76259808170417,485.1813898178123
3ac6d621b,2265.4176581693755,1262.3487992288196,259.2799402882639,2265.4176581693755
3acfe9fcd,2952.8624637057524,1588.2457870104222,223.6291103150921,2952.8624637057524
3ad53090d,3211.8000392899307,3437.1642073188427,3211.8000392899307,3607.399072043334
3ae326dba,2267.992024377592,1616.2703751290264,279.01170320924535,2267.992024377592
3ae51e685,326.6315024829744,332.36807269060563,286.0582303389221,384.41448524992035
3af14a63c,434.7115627377776,530.0753870970977,430.32232748722026,661.8460372036823
3af1dedf7,2047.6774661493753,2171.103850957882,2047.6774661493753,2294.530235766389
3af2b1473,5489.643416664523,5489.643416664523,5489.643416664523,5489.643416664523
3af6477aa,223.63037868930383,443.38776879110236,31.427655053454362,1100.1958744809704
3af78213e,843.1644877997222,725.9667231016841,521.6430578327085,863.8339349943751
3af847ce9,1265.0761363090924,1115.6802683232297,853.665129909261,1421.9907802745636
3afb76273,1369.518085651742,1313.2124444579065,802.9617555740084,2124.6378181118657
3afe6f1fc,8357.711096579184,6853.442428198297,2240.237252295525,9962.378935720184
3b0238af8,403.92341426129536,1516.3869026892116,99.97342914332428,5481.695673458364
3b0ae25f0,432.92783647116,217.23084003098742,46.969917209871184,432.92783647116
3b0b2a86a,2062.045353771338,1526.1386535030028,105.91789028629161,4116.231522173581
3b0b88ac2,1213.1276221269627,1898.3386726273548,1213.1276221269627,2243.783343608003
3b1009a30,253.43558493228483,272.38079934191705,168.4597646166743,448.38541663652586
3b1391dda,7057.33594629915,2611.3947168407976,757.8838240026599,7057.33594629915
3b140cca4,226.57703950670032,236.22434427331524,120.84834631601966,309.36788645283264
3b15c42d3,109.24129232560261,183.80762010460853,70.83721961543269,408.73835260982185
3b178aa59,2260.009990959936,717.9441619745287,141.35721223604168,2260.009990959936
3b1976326,1226.3169985632637,831.650774196898,319.70901719972227,2057.5216581330556
3b2a0338e,67.71898474337176,67.71898474337176,67.71898474337176,67.71898474337176
3b2b69d20,268.735214391342,279.14184321057377,240.73935232086416,353.24985368391833
3b2f6d5b2,5771.405406957538,6240.910724030976,5771.405406957538,6533.721439474148
3b3349318,460.5658194382639,460.5658194382639,460.5658194382639,460.5658194382639
3b3b37546,1821.7598241471367,1437.5931181003264,1053.426412053516,1821.7598241471367
3b3ce72d1,436.56323015460424,588.5830250120168,436.56323015460424,740.6028198694294
3b41cf42a,2281.1919917308337,1861.1328951062085,859.3939165822222,3066.440321469375
3b4a987ba,1220.5293296588814,3878.835980680798,494.0845336041666,9921.894078779345
3b4ac67f0,313.60785419736715,200.9579722089506,136.01574633939768,313.60785419736715
3b4b4cb9c,1637.6742303315973,2543.7237346685138,1637.6742303315973,3777.160058159722
